time,Temperature,Pressure,pH,Flow,Yield,Quality
2026-06-14 09:20:00,24.03927361790747,1.2763534681932116,7.200806669504057,44.494610247030145,95.97769163897762,97.4573339573804
2026-06-14 09:25:00,24.124884997828854,1.2484932824976194,7.116670606095744,43.8667122807314,95.44258602079603,97.78783986317836
2026-06-14 09:30:00,23.75279895615215,1.269226424288956,7.172925372780257,45.82906225289122,95.62904248941236,97.99552808318964
2026-06-14 09:35:00,24.296160645829165,1.277413192764882,7.197042440914261,44.905379268618475,96.3328110779114,98.12899638182184
2026-06-14 09:40:00,24.042812376557958,1.3100175522448343,7.1780991513136945,44.5814312533669,96.07267292537001,98.17122899712005
2026-06-14 09:45:00,23.745209963913574,1.2245494112675506,7.251016460132559,45.0488375167932,96.91081377474485,97.31464273126205
2026-06-14 09:50:00,23.88151324650603,1.2413311203879376,7.194962472017062,45.38938987339145,95.73112768468152,97.86073227369835
2026-06-14 09:55:00,23.990449896721508,1.2396734706316566,7.223264940317371,45.96776116741646,95.15208634464646,97.77453882723584
2026-06-14 10:00:00,24.123628888403317,1.2377145338400608,7.281635763443932,45.138332733637675,96.05453863675555,97.19766688402989
2026-06-14 10:05:00,23.87053163124818,1.2706961969867632,7.23313466698025,44.79457312302457,96.19266808601493,97.90023593140755
2026-06-14 10:10:00,24.430866263964024,1.2795523841220173,7.157450953451527,45.026185508918516,95.8913924586821,97.42282408545562
2026-06-14 10:15:00,23.89781056001018,1.293637054138009,7.229170379589275,46.222914141036675,96.0474683114484,96.67765636808956
2026-06-14 10:20:00,23.897256953377084,1.253101205716741,7.2328548575429705,45.53039702777264,95.3020230863425,97.41408917492963
2026-06-14 10:25:00,23.80646753829088,1.3045349179860641,7.23087447135588,43.99989457567088,96.06173773967303,97.31243189385893
2026-06-14 10:30:00,23.986525483205973,1.2766118617903393,7.249982708789795,44.774609908948165,96.1553293769014,96.64821666093903
2026-06-14 10:35:00,24.292170485467217,1.2408078082564322,7.258761865055646,45.28653713450672,95.87792935886543,97.52918655578762
2026-06-14 10:40:00,23.874441176915884,1.2754397933574653,7.196731677842201,43.29103017466234,96.05051822389173,97.13682739997907
2026-06-14 10:45:00,23.937029777269498,1.2779767757294374,7.271190876276385,45.856789785091614,95.47771996297088,97.01826340096272
2026-06-14 10:50:00,24.104056372321473,1.2433868947371731,7.270635044281116,44.01788737692265,96.19595162243294,97.34721964766894
2026-06-14 10:55:00,23.681098113106515,1.2163496456916147,7.226082112000205,43.46464386980147,95.64620185944378,97.73195977766423
2026-06-14 11:00:00,24.14845029353024,1.2662414635953751,7.309637830103103,45.516921443354505,95.85545725506665,97.37059404415736
2026-06-14 11:05:00,24.12765438863494,1.285012815911447,7.333348765935559,44.8763536754133,95.96240523049265,97.5155689843194
2026-06-14 11:10:00,24.208989107877105,1.2115176570128818,7.260404239779632,44.644172466619615,95.3536283680639,97.12858158602171
2026-06-14 11:15:00,24.21057187913663,1.2645253916074133,7.286666258235621,44.149399760442016,95.75289481687908,96.92822042030086
2026-06-14 11:20:00,24.178463808603734,1.254127823550503,7.262457599923249,45.61545048116838,95.28081703498046,97.52721126016134
2026-06-14 11:25:00,24.046743126941717,1.2690243166999524,7.289086660641048,45.647154216075265,96.97234942358818,96.93678194477557
2026-06-14 11:30:00,23.83013463974321,1.196140660912066,7.314673217734807,46.36775719242283,95.73998948606804,97.45371662973969
2026-06-14 11:35:00,24.034974258097535,1.2289401083843037,7.334390872615993,47.15656029719983,95.56755222294237,97.64300869940826
2026-06-14 11:40:00,23.741919268279705,1.2683390282245242,7.345350440721419,44.83218822215114,95.29335121614564,96.71965874405309
2026-06-14 11:45:00,23.95239169462236,1.223764970128391,7.375621768722657,44.82892065173093,95.45026993059955,97.61060941552685
2026-06-14 11:50:00,23.90253541759846,1.2393713248447735,7.327369299318147,44.788250335049405,96.19962390136827,97.38771522977947
2026-06-14 11:55:00,24.010637986631064,1.2756494156736153,7.304675588895111,44.98266001232171,95.77801460289965,96.675666874073
2026-06-14 12:00:00,24.049590459013817,1.2634035751314519,7.27138072221403,45.18969046300031,95.35662543573615,96.84409358730083
2026-06-14 12:05:00,23.845324067694815,1.2325095418947671,7.341451328527098,44.307834720924404,96.80213602280905,96.69918888703904
2026-06-14 12:10:00,23.947342879464927,1.2537811995903034,7.3731447822693905,44.71191161232463,96.17415003055275,96.42776236464046
2026-06-14 12:15:00,23.924108509192187,1.2693544835988113,7.350884766924556,45.192303588604986,95.41385433484784,96.8840569512422
2026-06-14 12:20:00,23.538899386318953,1.2303138743801514,7.322946103025263,45.42303416092066,95.87948763032007,97.20507476343225
2026-06-14 12:25:00,23.824217795863287,1.2556691752889972,7.404600968503859,45.07734851190039,95.68120475335417,97.526259366897
2026-06-14 12:30:00,23.47495842825762,1.289095654171799,7.402448448248272,44.46192769682871,95.20458864568938,97.35025319134488
2026-06-14 12:35:00,24.03360751494084,1.2190397576774066,7.369777138621178,44.911649192985614,96.2590817688787,96.94074805977877
2026-06-14 12:40:00,23.682646400096296,1.2606364846225095,7.387762223105876,45.10926696790476,95.55842223621909,97.03641897518601
2026-06-14 12:45:00,23.74654359823143,1.2359703112084437,7.3689546342540515,44.578280633177386,95.84268186627142,97.46821115487498
2026-06-14 12:50:00,23.939699239887908,1.2710680612565142,7.345217723421309,44.3567280177602,95.30494866668884,96.53619735421957
2026-06-14 12:55:00,23.977219321834983,1.2641912962267365,7.3791287402250925,43.44052114696246,96.26415351351176,96.03375054589709
2026-06-14 13:00:00,24.302159502622906,1.2385847434120767,7.362804767036516,45.30713293762882,96.06573511789229,97.1479885792178
2026-06-14 13:05:00,23.830293663807762,1.284214700942237,7.410555304673488,45.08183050266215,96.48213208124692,96.49835856496817
2026-06-14 13:10:00,24.41135903740084,1.215787416039325,7.347899511506755,45.23002760288141,95.91792506632319,97.18814240050007
2026-06-14 13:15:00,24.32605648670808,1.2832790100827083,7.428890541908813,42.84481195137224,95.52230529064578,97.06015647164367
2026-06-14 13:20:00,24.025503833338295,1.218216893445419,7.3949713168850995,44.855943915271254,95.35336090717536,96.8888110135174
2026-06-14 13:25:00,24.214704977132484,1.2215148355733714,7.42636572604971,44.58379829677365,96.07482576387129,96.65706114670262
2026-06-14 13:30:00,24.280019327572177,1.2175820042881145,7.417615046407935,44.1315858184216,95.91257374499712,96.8783826614331
2026-06-14 13:35:00,24.174209303472406,1.2553966207875962,7.462075171113687,44.54243534133636,95.76628555603892,96.16640126123585
2026-06-14 13:40:00,23.880351539872887,1.2289899254485883,7.37400585284243,44.59674758970359,96.08133137643486,96.26374707730685
2026-06-14 13:45:00,23.978837896784942,1.2344961872892166,7.456314873303545,44.45515012802298,96.10126134316594,96.57498860827062
2026-06-14 13:50:00,24.12964178540466,1.2464071702076662,7.444562417365122,44.890698937164956,95.67437277840295,96.95942079942793
2026-06-14 13:55:00,24.229396020786275,1.2464798608616814,7.435665660922933,44.516834315624386,96.0048654374472,96.443733411739
