time,Temperature,Pressure,pH,Flow,Yield,Quality
2026-06-14 09:30:00,23.75279895615215,1.269226424288956,7.086728189681665,43.59807633739826,95.07129601053911,98.37580977333049
2026-06-14 09:35:00,24.296160645829165,1.277413192764882,7.1060565254213035,42.55044969115369,95.7440786835452,98.53040483252606
2026-06-14 09:40:00,24.042812376557958,1.3100175522448343,7.082324503426371,42.10255801393028,95.45295461551086,98.59376420838765
2026-06-14 09:45:00,23.745209963913574,1.2245494112675506,7.150453079850869,42.44602061538475,96.26010954939274,97.75830470309305
2026-06-14 09:50:00,23.88151324650603,1.2413311203879376,7.089610359341006,42.66262931001117,95.04943754383645,98.32552100609271
2026-06-14 09:55:00,23.990449896721508,1.2396734706316566,7.113124095246948,43.11705694206435,94.43941028830844,98.26045432019359
2026-06-14 10:00:00,24.123628888403317,1.2377145338400608,7.166706185979143,42.16368484631373,95.31087666492456,97.704709137551
2026-06-14 10:05:00,23.87053163124818,1.2706961969867632,7.113416357121095,41.695981573728794,95.418020198691,98.42840494549206
2026-06-14 10:10:00,24.430866263964024,1.2795523841220173,7.032943911198006,41.80365029765091,95.0857586558652,97.9721198601035
2026-06-14 10:15:00,23.89781056001018,1.293637054138009,7.099874604941388,42.87643526779724,95.21084859313854,97.24807890330082
2026-06-14 10:20:00,23.897256953377084,1.253101205716741,7.098770350500717,42.05997449256137,94.43441745253969,98.00563847070427
2026-06-14 10:25:00,23.80646753829088,1.3045349179860641,7.09200123191926,40.40552837848778,95.16314619037726,97.92510795019696
2026-06-14 10:30:00,23.986525483205973,1.2766118617903393,7.106320736958809,41.056300049793236,95.22575191211267,97.28201947784044
2026-06-14 10:35:00,24.292170485467217,1.2408078082564322,7.110311160830293,41.44428361337996,94.91736597858375,98.1841161332524
2026-06-14 10:40:00,23.874441176915884,1.2754397933574653,7.0434922412224825,39.324832991563746,95.05896892811708,97.81288373800724
2026-06-14 10:45:00,23.937029777269498,1.2779767757294374,7.1131627072623,41.76664894002119,94.45518475170327,97.71544649955428
2026-06-14 10:50:00,24.104056372321473,1.2433868947371731,7.107818142872666,39.8038028698804,95.14243049567239,98.06552950682386
2026-06-14 10:55:00,23.681098113106515,1.2163496456916147,7.058476478197387,39.12661570078738,94.56169481719026,98.47139639738253
2026-06-14 11:00:00,24.14845029353024,1.2662414635953751,7.13724346390592,41.05494961236859,94.73996429732017,98.13115742443905
2026-06-14 11:05:00,24.12765438863494,1.285012815911447,7.15616566734401,40.29043818245555,94.81592635725322,98.29725912516447
2026-06-14 11:10:00,24.208989107877105,1.2115176570128818,7.0784324087937165,39.93431331169003,94.1761635793315,97.93139848743016
2026-06-14 11:15:00,24.21057187913663,1.2645253916074133,7.099905694855339,39.315596943540605,94.54444411265372,97.75216408227269
2026-06-14 11:20:00,24.178463808603734,1.254127823550503,7.070908304148602,40.65770400229514,94.04138041526215,98.37228168269655
2026-06-14 11:25:00,24.046743126941717,1.2690243166999524,7.092748632472034,40.565464075230196,95.70192688837692,97.80297912787417
2026-06-14 11:30:00,23.83013463974321,1.196140660912066,7.113546457171426,41.162123389605924,94.43858103536381,98.34104057340166
2026-06-14 11:35:00,24.034974258097535,1.2289401083843037,7.128475379658246,41.8269828324111,94.23515785674519,98.55145940363361
2026-06-14 11:40:00,23.741919268279705,1.2683390282245242,7.134646215369306,39.378667095390576,93.9299709344555,97.64923620884183
2026-06-14 11:45:00,23.95239169462236,1.223764970128391,7.160128810976178,39.25145586299854,94.05590373341644,98.56131364087896
2026-06-14 11:50:00,23.90253541759846,1.2393713248447735,7.107087609177302,39.086841884345176,94.77427178869222,98.35954621569496
2026-06-14 11:55:00,24.010637986631064,1.2756494156736153,7.0796051663599,39.15730789964565,94.32167657473063,97.66862462055188
2026-06-14 12:00:00,24.049590459013817,1.2634035751314519,7.041521567284452,39.240394688352424,93.86930149207417,97.85817809434309
2026-06-14 12:05:00,23.845324067694815,1.2325095418947671,7.106803441203154,38.23459528430469,95.28382616365413,97.73440015464467
2026-06-14 12:10:00,23.947342879464927,1.2537811995903034,7.1337081625510805,38.514728513733075,94.62485425590486,97.48410039280947
2026-06-14 12:15:00,23.924108509192187,1.2693544835988113,7.10665941481188,38.871176828041605,93.83357264470699,97.9615217399746
2026-06-14 12:20:00,23.538899386318953,1.2303138743801514,7.073932018518221,38.97796373838545,94.26822002468627,98.30366631272803
2026-06-14 12:25:00,23.824217795863287,1.2556691752889972,7.150798151602451,38.50833442739334,94.0389512322274,98.64597767675615
2026-06-14 12:30:00,23.47495842825762,1.289095654171799,7.143856898952497,37.768969950349835,93.53134920906966,98.4910982617674
2026-06-14 12:35:00,24.03360751494084,1.2190397576774066,7.1063968569310365,38.09474778453491,94.55485641676603,98.10271989076469
2026-06-14 12:40:00,23.682646400096296,1.2606364846225095,7.119593209021369,38.168421897482226,93.82321096861345,98.2195175667353
2026-06-14 12:45:00,23.74654359823143,1.2359703112084437,7.095996887775178,37.513491900783016,94.07648468317282,98.67243650698765
2026-06-14 12:50:00,23.939699239887908,1.2710680612565142,7.06747124454807,37.167995623394,93.5077655680973,97.76154946689563
2026-06-14 12:55:00,23.977219321834983,1.2641912962267365,7.096593528957487,36.12784509062443,94.43598449942725,97.28022941913653
2026-06-14 13:00:00,24.302159502622906,1.2385847434120767,7.075480823374544,37.870513219318966,94.20658018831482,98.41559421302061
2026-06-14 13:05:00,23.830293663807762,1.284214700942237,7.118442628617149,37.52126712238046,94.5919912361765,97.78709095933436
2026-06-14 13:10:00,24.41135903740084,1.215787416039325,7.050998103056051,37.545520560627885,93.99679830575981,98.49800155542965
2026-06-14 13:15:00,24.32605648670808,1.2832790100827083,7.127200401063742,35.03636124714689,93.57019261458943,98.39114238713663
2026-06-14 13:20:00,24.025503833338295,1.218216893445419,7.088492443645663,36.92354954907407,93.37026231562606,98.24092368957373
2026-06-14 13:25:00,24.214704977132484,1.2215148355733714,7.115098120415907,36.527460268604635,94.06074125682903,98.03030058332233
2026-06-14 13:30:00,24.280019327572177,1.2175820042881145,7.101558708379766,35.95130412828075,93.8675033224619,98.2727488586162
2026-06-14 13:35:00,24.174209303472406,1.2553966207875962,7.141230100691152,36.23820998922368,93.69022921801076,97.58189421898233
2026-06-14 13:40:00,23.880351539872887,1.2289899254485883,7.048372050025528,36.16857857561908,93.97428912291373,97.7003667956167
2026-06-14 13:45:00,23.978837896784942,1.2344961872892166,7.125892338092277,35.90303745196664,93.96323317415187,98.03273508714385
2026-06-14 13:50:00,24.12964178540466,1.2464071702076662,7.109351149759489,36.21464259913679,93.50535869389591,98.43829403886456
2026-06-14 13:55:00,24.229396020786275,1.2464798608616814,7.095665660922933,35.71683431562438,93.80486543744719,97.943733411739
