time,Temperature,Pressure,pH,Flow,Yield,Quality
2026-06-14 10:10:00,24.430866263964024,1.2795523841220173,,45.026185508918516,95.8913924586821,97.9721198601035
2026-06-14 10:15:00,23.89781056001018,1.293637054138009,,46.222914141036675,96.0474683114484,97.24807890330082
2026-06-14 10:20:00,23.897256953377084,1.253101205716741,,45.53039702777264,95.3020230863425,98.00563847070427
2026-06-14 10:25:00,23.80646753829088,1.3045349179860641,,43.99989457567088,96.06173773967303,97.92510795019696
2026-06-14 10:30:00,23.986525483205973,1.2766118617903393,,44.774609908948165,96.1553293769014,97.28201947784044
2026-06-14 10:35:00,24.292170485467217,1.2408078082564322,,45.28653713450672,95.87792935886543,98.1841161332524
2026-06-14 10:40:00,23.874441176915884,1.2754397933574653,,43.29103017466234,96.05051822389173,97.81288373800724
2026-06-14 10:45:00,23.937029777269498,1.2779767757294374,,45.856789785091614,95.47771996297088,97.71544649955428
2026-06-14 10:50:00,24.104056372321473,1.2433868947371731,,44.01788737692265,96.19595162243294,98.06552950682386
2026-06-14 10:55:00,23.681098113106515,1.2163496456916147,,43.46464386980147,95.64620185944378,98.47139639738253
2026-06-14 11:00:00,24.14845029353024,1.2662414635953751,,45.516921443354505,95.85545725506665,98.13115742443905
2026-06-14 11:05:00,24.12765438863494,1.285012815911447,,44.8763536754133,95.96240523049265,98.29725912516447
2026-06-14 11:10:00,24.208989107877105,1.2115176570128818,,44.644172466619615,95.3536283680639,97.93139848743016
2026-06-14 11:15:00,24.21057187913663,1.2645253916074133,,44.149399760442016,95.75289481687908,97.75216408227269
2026-06-14 11:20:00,24.178463808603734,1.254127823550503,,45.61545048116838,95.28081703498046,98.37228168269655
2026-06-14 11:25:00,24.046743126941717,1.2690243166999524,,45.647154216075265,96.97234942358818,97.80297912787417
2026-06-14 11:30:00,23.83013463974321,1.196140660912066,,46.36775719242283,95.73998948606804,98.34104057340166
2026-06-14 11:35:00,24.034974258097535,1.2289401083843037,,47.15656029719983,95.56755222294237,98.55145940363361
2026-06-14 11:40:00,23.741919268279705,1.2683390282245242,,44.83218822215114,95.29335121614564,97.64923620884183
2026-06-14 11:45:00,23.95239169462236,1.223764970128391,,44.82892065173093,95.45026993059955,98.56131364087896
2026-06-14 11:50:00,23.90253541759846,1.2393713248447735,,44.788250335049405,96.19962390136827,98.35954621569496
2026-06-14 11:55:00,24.010637986631064,1.2756494156736153,,44.98266001232171,95.77801460289965,97.66862462055188
2026-06-14 12:00:00,24.049590459013817,1.2634035751314519,,45.18969046300031,95.35662543573615,97.85817809434309
2026-06-14 12:05:00,23.845324067694815,1.2325095418947671,,44.307834720924404,96.80213602280905,97.73440015464467
2026-06-14 12:10:00,23.947342879464927,1.2537811995903034,,44.71191161232463,96.17415003055275,97.48410039280947
2026-06-14 12:15:00,23.924108509192187,1.2693544835988113,,45.192303588604986,95.41385433484784,97.9615217399746
2026-06-14 12:20:00,23.538899386318953,1.2303138743801514,,45.42303416092066,95.87948763032007,98.30366631272803
2026-06-14 12:25:00,23.824217795863287,1.2556691752889972,,45.07734851190039,95.68120475335417,98.64597767675615
2026-06-14 12:30:00,23.47495842825762,1.289095654171799,,44.46192769682871,95.20458864568938,98.4910982617674
2026-06-14 12:35:00,24.03360751494084,1.2190397576774066,,44.911649192985614,96.2590817688787,98.10271989076469
2026-06-14 12:40:00,23.682646400096296,1.2606364846225095,,45.10926696790476,95.55842223621909,98.2195175667353
2026-06-14 12:45:00,23.74654359823143,1.2359703112084437,,44.578280633177386,95.84268186627142,98.67243650698765
2026-06-14 12:50:00,23.939699239887908,1.2710680612565142,,44.3567280177602,95.30494866668884,97.76154946689563
2026-06-14 12:55:00,23.977219321834983,1.2641912962267365,,43.44052114696246,96.26415351351176,97.28022941913653
2026-06-14 13:00:00,24.302159502622906,1.2385847434120767,,45.30713293762882,96.06573511789229,98.41559421302061
2026-06-14 13:05:00,23.830293663807762,1.284214700942237,,45.08183050266215,96.48213208124692,97.78709095933436
2026-06-14 13:10:00,24.41135903740084,1.215787416039325,,45.23002760288141,95.91792506632319,98.49800155542965
2026-06-14 13:15:00,24.32605648670808,1.2832790100827083,,42.84481195137224,95.52230529064578,98.39114238713663
2026-06-14 13:20:00,24.025503833338295,1.218216893445419,,44.855943915271254,95.35336090717536,98.24092368957373
2026-06-14 13:25:00,24.214704977132484,1.2215148355733714,,44.58379829677365,96.07482576387129,98.03030058332233
2026-06-14 13:30:00,24.280019327572177,1.2175820042881145,,44.1315858184216,95.91257374499712,98.2727488586162
2026-06-14 13:35:00,24.174209303472406,1.2553966207875962,,44.54243534133636,95.76628555603892,97.58189421898233
2026-06-14 13:40:00,23.880351539872887,1.2289899254485883,,44.59674758970359,96.08133137643486,97.7003667956167
2026-06-14 13:45:00,23.978837896784942,1.2344961872892166,,44.45515012802298,96.10126134316594,98.03273508714385
2026-06-14 13:50:00,24.12964178540466,1.2464071702076662,,44.890698937164956,95.67437277840295,98.43829403886456
2026-06-14 13:55:00,24.229396020786275,1.2464798608616814,,44.516834315624386,96.0048654374472,97.943733411739
